EMIT DAT file ExportSoftware:dsQC-1.2.111.59327_6d8f6eac Exported:20241127T020422Z
DATATYPE:TEM CONFIG:Loupe LINE:MULTI COMPANY:Flinders PROSPECT:Elliston TENEMENT:Elliston GRID:UTM DATUM:WGS84 ZONE:53Sth LINEFLIP:0 SAMPLERATE:504000 STACKS:300 RX_SERIAL:10003 RX_SW_VER:1.0.70.59325 FREQ:75.0000 CURRENT:20 TURNOFF:0.0089999999999999993 TX_MOMENT:94.423708796294846 VLF_FILTER:NWC WINSCHEME:Loupe SENSORNAME:Loupe_TEM-3_Coil SENSORCLASS:Coil SENSORDELAY:4.5800000000000001 SENSOR_OFFSET_ALONG:-10.550000000000001 SENSOR_OFFSET_ACROSS:0 SENSOR_OFFSET_HEIGHT:-0.23999999999999999 SENSOR_CALIBRATION:Loupe12B-20240507T000000.000000000Z UNITS:nV/Am4 GAIN:10 POWERFREQ:50Hz 
/WINSCHEME:Loupe
/TIMESSTART(ms)=0.00198,0.00397,0.00595,0.00794,0.00992,0.01190,0.01786,0.02381,0.03175,0.04365,0.05754,0.07738,0.10317,0.13690,0.18254,0.24405,0.32341,0.43056,0.57341,0.76389,1.01587,1.35119,1.79960,2.39286,3.18254,4.23214,5.63095,7.48810,9.96032,13.24603,17.61905,23.43254,31.16667,41.45238,55.13095,73.32540,97.52183,129.70437,172.50794,229.43452,305.14881
/TIMESEND(ms)=0.00595,0.00794,0.00992,0.01190,0.01389,0.01984,0.02579,0.03571,0.04762,0.06349,0.08135,0.10913,0.14683,0.19246,0.25794,0.34325,0.45833,0.61310,0.81349,1.08333,1.44048,1.91667,2.54762,3.38889,4.50794,5.99603,7.97619,10.60913,14.11111,18.76587,24.96032,33.19643,44.15278,58.72421,78.10317,103.87698,138.15675,183.74802,244.38690,325.03373,432.29563
/VLF_FILTER=NWC,19800.00,200.00,[ 21.816325S 114.165460E 8000.0km]
 FID  ACQ  ACQ_RDG                   ACQ_TIME                       TIME           TS     EAST     NORTH  HEIGHT                   GPS_TIME  GPS_EAST  GPS_NORTH  GPS_HEIGHT  TX_EAST  TX_NORTH  TX_HEIGHT  RX_EAST  RX_NORTH  RX_HEIGHT  ADC C     DC_OFFSET       PRIMARY    NOISE    POWERAMPL  POWERPHASE  NCH          CH01          CH02          CH03          CH04          CH05          CH06          CH07        CH08        CH09       CH10       CH11       CH12       CH13       CH14       CH15       CH16      CH17      CH18      CH19      CH20      CH21      CH22      CH23
   1  2.0      0.0 20241126T233110.332045635Z 20241126T233111.000000000Z 1732663871.0 489900.6 6277177.1     2.2 20241126T233112.000000000Z  489901.3  6277182.6         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.1 X -9.131789e-04   1167.567580 0.000011 1.842979e-04    0.184868 23.0   2061.874528   3096.346861   2617.427514   1696.648658   1025.420116    452.940504    152.437336   59.502391   25.056378  10.705888   5.439069   2.601713   1.513959   1.105746   0.529430   0.204173  0.019354  0.039702  0.103978  0.137324 -0.060808  0.060759  0.025313
   1  2.0      0.0 20241126T233110.332045635Z 20241126T233111.000000000Z 1732663871.0 489900.6 6277177.1     2.2 20241126T233112.000000000Z  489901.3  6277182.6         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.2 Y  7.214823e-05  -1114.412372 0.000010 7.496948e-05   -0.811983 23.0   -173.274534   -392.108149   -383.339693   -241.077764   -127.021793    -48.026527    -11.488775   -4.342362   -3.569241  -0.649859  -0.483095  -0.243739   0.232578   0.197772  -0.101292   0.044354 -0.071461 -0.189789  0.033701  0.117309  0.071122 -0.014252 -0.063453
   1  2.0      0.0 20241126T233110.332045635Z 20241126T233111.000000000Z 1732663871.0 489900.6 6277177.1     2.2 20241126T233112.000000000Z  489901.3  6277182.6         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.3 Z -1.317206e-03 -15405.716877 0.000007 1.966011e-04    3.008046 23.0  -1094.614775   -132.224469    600.132920    786.701198    687.137272    422.556608    197.266098   92.907444   44.942019  21.631207  11.654089   6.018537   3.373939   2.181440   1.291117   0.754360  0.420804  0.219795  0.172113  0.187435 -0.001295  0.053769  0.018717
   2  2.0      1.0 20241126T233110.332045635Z 20241126T233112.000000000Z 1732663872.0 489900.6 6277177.2     2.2 20241126T233113.000000000Z  489901.3  6277182.6         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.1 X -9.284005e-04    963.020253 0.000010 1.861127e-04    0.332541 23.0   2076.315194   3104.381683   2618.144856   1694.314482   1022.418957    450.285811    150.540001   58.584962   24.663208  10.635033   5.484201   2.625831   1.464563   0.782537   0.414321   0.213323  0.153343  0.068689  0.094361  0.221290 -0.080956  0.138910  0.038594
   2  2.0      1.0 20241126T233110.332045635Z 20241126T233112.000000000Z 1732663872.0 489900.6 6277177.2     2.2 20241126T233113.000000000Z  489901.3  6277182.6         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.2 Y  1.580005e-04  -1121.056038 0.000008 7.633928e-05   -0.646328 23.0   -200.936706   -423.535851   -404.613025   -251.830199   -132.221015    -50.651889    -12.989667   -4.817254   -3.191009  -0.536605  -0.198875  -0.166341  -0.015998   0.021934  -0.112094   0.074327  0.117744 -0.191680  0.056824  0.183634  0.002283  0.031288 -0.031676
   2  2.0      1.0 20241126T233110.332045635Z 20241126T233112.000000000Z 1732663872.0 489900.6 6277177.2     2.2 20241126T233113.000000000Z  489901.3  6277182.6         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.3 Z -1.314076e-03 -15402.367198 0.000007 1.983225e-04   -3.138205 23.0  -1071.938257   -100.046483    625.934734    802.765752    696.667115    426.752443    198.422629   93.174649   45.059322  21.656274  11.536118   6.017065   3.296244   1.989806   1.131888   0.726296  0.427186  0.206836  0.117964  0.277566 -0.000295  0.111230  0.045880
   3  2.0      2.0 20241126T233110.332045635Z 20241126T233113.000000000Z 1732663873.0 489900.6 6277177.2     2.2 20241126T233114.000000000Z  489901.3  6277182.7         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.1 X -8.123949e-04    804.468091 0.000013 1.885557e-04    0.472008 23.0   2071.235271   3089.115838   2602.064480   1682.729382   1015.323553    448.399934    149.898329   58.315181   24.722374  10.470195   5.676377   2.935479   1.650058   0.927769   0.395409   0.036902 -0.289132  0.135329  0.371858  0.121341 -0.029926  0.100025 -0.002082
   3  2.0      2.0 20241126T233110.332045635Z 20241126T233113.000000000Z 1732663873.0 489900.6 6277177.2     2.2 20241126T233114.000000000Z  489901.3  6277182.7         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.2 Y  2.070904e-04  -1106.556019 0.000010 8.208622e-05   -0.489338 23.0   -214.493808   -456.574032   -436.926323   -274.920359   -147.597611    -57.709845    -15.241162   -5.661611   -3.582639  -0.447272  -0.042821   0.302993   0.373255   0.280758  -0.120023  -0.044154 -0.203017  0.126257  0.158217  0.030150 -0.073526 -0.016397  0.010569
   3  2.0      2.0 20241126T233110.332045635Z 20241126T233113.000000000Z 1732663873.0 489900.6 6277177.2     2.2 20241126T233114.000000000Z  489901.3  6277182.7         2.6 489901.3 6277182.1        1.8 489899.8 6277172.2        2.5  1.3 Z -1.349214e-03 -15296.940491 0.000008 1.976849e-04   -2.992821 23.0  -1054.750050    -85.259306    631.806419    803.180218    695.098281    425.315724    197.711195   92.873888   45.145172  21.630234  11.663886   6.136862   3.525928   2.143420   1.105016   0.607370  0.128022  0.194125  0.362107  0.176522  0.039773  0.078936  0.032134
   4  2.0      3.0 20241126T233110.332045635Z 20241126T233114.000000000Z 1732663874.0 489900.6 6277177.2     2.2 20241126T233115.000000000Z  489901.3  6277182.7         2.6 489901.3 6277182.2        1.8 489899.8 6277172.3        2.5  1.1 X -9.240443e-04    394.253371 0.000011 1.891910e-04    0.632900 23.0   2048.408952   3042.841559   2557.213197   1650.566939    993.928622    437.205161    145.229388   55.842244   23.740071  10.676669   5.822961   3.166476   1.717020   0.785987   0.608608   0.050002 -0.300158  0.086872  0.345552  0.033589  0.007859  0.055919 -0.057159
   4  2.0      3.0 20241126T233110.332045635Z 20241126T233114.000000000Z 1732663874.0 489900.6 6277177.2     2.2 20241126T233115.000000000Z  489901.3  6277182.7         2.6 489901.3 6277182.2        1.8 489899.8 6277172.3        2.5  1.2 Y  2.286896e-04   -859.464100 0.000009 8.532827e-05   -0.273917 23.0   -251.275454   -507.114955   -477.088529   -302.980635   -167.725608    -67.867636    -19.502619   -7.766193   -4.359636  -0.321250  -0.139844   0.434901   0.406480   0.209249  -0.076272   0.034274 -0.186216  0.031344  0.177671 -0.062774 -0.079470 -0.008055 -0.000459
   4  2.0      3.0 20241126T233110.332045635Z 20241126T233114.000000000Z 1732663874.0 489900.6 6277177.2     2.2 20241126T233115.000000000Z  489901.3  6277182.7         2.6 489901.3 6277182.2        1.8 489899.8 6277172.3        2.5  1.3 Z -1.319078e-03 -14980.737307 0.000007 2.000682e-04   -2.819944 23.0  -1008.646680    -45.829880    650.239569    807.502720    693.721926    423.033898    196.618522   92.332262   44.812134  21.343474  11.567726   6.033206   3.476661   2.219830   1.209353   0.625357  0.148886  0.192472  0.363986  0.112369  0.031439  0.074894  0.012195
   5  2.0      4.0 20241126T233110.332045635Z 20241126T233115.000000000Z 1732663875.0 489900.6 6277177.4     2.2 20241126T233116.000000000Z  489901.2  6277182.8         2.6 489901.3 6277182.3        1.8 489899.8 6277172.4        2.5  1.1 X -6.201507e-04   -584.370833 0.000011 1.944230e-04    0.867397 23.0   2002.816906   2972.168726   2498.934234   1614.211243    972.512395    427.813377    142.759364   54.815799   23.219321   9.823960   5.094362   2.256935   1.178471   0.569398   0.887683   0.282785  0.151362  0.007230  0.322432  0.031065  0.000403 -0.047500 -0.049552
   5  2.0      4.0 20241126T233110.332045635Z 20241126T233115.000000000Z 1732663875.0 489900.6 6277177.4     2.2 20241126T233116.000000000Z  489901.2  6277182.8         2.6 489901.3 6277182.3        1.8 489899.8 6277172.4        2.5  1.2 Y  3.075569e-04   -245.779601 0.000008 8.120429e-05   -0.270447 23.0   -318.542123   -577.068681   -519.920207   -329.768788   -186.680403    -77.130855    -22.979257   -8.984872   -4.929439  -1.268370  -0.737192  -0.138535   0.067968   0.107269   0.117285   0.069144 -0.142930 -0.236000  0.189462 -0.051366 -0.045015 -0.024199 -0.004450
   5  2.0      4.0 20241126T233110.332045635Z 20241126T233115.000000000Z 1732663875.0 489900.6 6277177.4     2.2 20241126T233116.000000000Z  489901.2  6277182.8         2.6 489901.3 6277182.3        1.8 489899.8 6277172.4        2.5  1.3 Z -1.398421e-03 -14293.932087 0.000007 1.964020e-04   -2.631077 23.0   -960.894782     -5.993667    670.968359    815.494175    695.644338    422.478012    195.828633   91.537374   44.153181  21.178584  11.332278   5.746313   3.143968   2.048316   1.193795   0.814333  0.453236  0.173698  0.347512  0.149151  0.043750  0.023261  0.011270
   6  2.0      5.0 20241126T233110.332045635Z 20241126T233116.000000000Z 1732663876.0 489900.6 6277177.8     2.1 20241126T233117.000000000Z  489901.3  6277183.3         2.6 489901.2 6277182.8        1.8 489899.9 6277172.9        2.5  1.1 X -7.451994e-04  -1900.528764 0.000012 1.959108e-04    0.971792 23.0   1996.555796   2989.996869   2526.770528   1639.438139    991.455745    439.306908    147.052169   57.137278   24.162336  10.396588   5.369135   2.769231   1.788974   0.944829   0.642062   0.167062 -0.035896  0.046352  0.147893  0.003375  0.038272 -0.084031  0.000147
   6  2.0      5.0 20241126T233110.332045635Z 20241126T233116.000000000Z 1732663876.0 489900.6 6277177.8     2.1 20241126T233117.000000000Z  489901.3  6277183.3         2.6 489901.2 6277182.8        1.8 489899.9 6277172.9        2.5  1.2 Y  5.363225e-04    349.331386 0.000008 7.302860e-05    0.188774 23.0   -388.917024   -629.690132   -538.946917   -335.727161   -191.004118    -79.730801    -23.849227   -9.359116   -5.049160  -1.363426  -0.654268  -0.018688   0.219578   0.152363  -0.130798  -0.090980 -0.250544 -0.081956  0.083009  0.026464 -0.048557 -0.054377 -0.007328
   6  2.0      5.0 20241126T233110.332045635Z 20241126T233116.000000000Z 1732663876.0 489900.6 6277177.8     2.1 20241126T233117.000000000Z  489901.3  6277183.3         2.6 489901.2 6277182.8        1.8 489899.9 6277172.9        2.5  1.3 Z -1.364589e-03 -14123.946504 0.000008 1.876665e-04   -2.479733 23.0  -1011.408643    -83.659233    605.623623    772.238518    668.681681    409.851862    190.502735   89.282235   43.090344  20.752603  11.170554   5.676196   3.330523   2.167619   1.158075   0.731951  0.314921  0.151772  0.242989  0.066504  0.075246 -0.036840 -0.002363
   7  2.0      6.0 20241126T233110.332045635Z 20241126T233117.000000000Z 1732663877.0 489900.6 6277178.5     2.1 20241126T233118.000000000Z  489901.3  6277184.0         2.6 489901.3 6277183.4        1.8 489900.0 6277173.6        2.5  1.1 X -1.154614e-03  -1473.050004 0.000010 2.053373e-04    1.101143 23.0   2141.958803   3135.766947   2605.923007   1665.886150    995.887121    435.169477    143.433644   55.737037   23.327368  10.187565   5.320426   2.630290   1.600977   0.899749   0.444247   0.109162 -0.204047 -0.108864  0.217240  0.129350 -0.011521 -0.049721  0.032092
   7  2.0      6.0 20241126T233110.332045635Z 20241126T233117.000000000Z 1732663877.0 489900.6 6277178.5     2.1 20241126T233118.000000000Z  489901.3  6277184.0         2.6 489901.3 6277183.4        1.8 489900.0 6277173.6        2.5  1.2 Y  1.030694e-03    720.264770 0.000008 7.176878e-05    0.169695 23.0    -18.805989   -146.763108   -173.592332   -123.956168    -77.789651    -36.798856    -11.727618   -5.670908   -3.798898  -0.804104  -0.282462  -0.108878   0.051774   0.254756  -0.036796   0.102595 -0.174115 -0.228000  0.123904  0.031815  0.070178  0.013626  0.041267
   7  2.0      6.0 20241126T233110.332045635Z 20241126T233117.000000000Z 1732663877.0 489900.6 6277178.5     2.1 20241126T233118.000000000Z  489901.3  6277184.0         2.6 489901.3 6277183.4        1.8 489900.0 6277173.6        2.5  1.3 Z -1.188224e-03 -15144.773135 0.000008 2.013501e-04   -2.273159 23.0   -920.367511     68.745025    741.367960    860.981037    720.831236    430.062672    195.749086   90.739976   43.597188  20.988124  11.326685   5.825853   3.386859   2.174512   1.264687   0.779449  0.278894 -0.044800  0.189027  0.173820  0.103039 -0.022530  0.037515
   8  2.0      7.0 20241126T233110.332045635Z 20241126T233118.000000000Z 1732663878.0 489900.8 6277179.5     2.1 20241126T233119.000000000Z  489901.4  6277184.9         2.6 489901.4 6277184.4        1.8 489900.1 6277174.5        2.5  1.1 X -1.268781e-03   -285.573501 0.000010 2.264472e-04    1.314075 23.0   2232.735231   3185.627306   2602.933470   1636.506701    963.273025    411.902547    132.198894   50.373601   20.427489   8.390332   4.436235   1.898883   1.106348   0.850171   0.472653   0.137041 -0.203696 -0.119911  0.104623 -0.060932  0.015833  0.032041 -0.011734
   8  2.0      7.0 20241126T233110.332045635Z 20241126T233118.000000000Z 1732663878.0 489900.8 6277179.5     2.1 20241126T233119.000000000Z  489901.4  6277184.9         2.6 489901.4 6277184.4        1.8 489900.1 6277174.5        2.5  1.2 Y  4.882040e-04   1224.601691 0.000009 7.066185e-05   -0.302262 23.0    441.746114    421.699004    246.605700    112.651805     44.151271      7.582148     -1.178013   -2.742799   -2.998032  -0.936332  -0.691172  -0.581665  -0.194381   0.351235  -0.006787   0.149320 -0.154993 -0.188128  0.035720 -0.010126  0.106032 -0.022771 -0.007641
   8  2.0      7.0 20241126T233110.332045635Z 20241126T233118.000000000Z 1732663878.0 489900.8 6277179.5     2.1 20241126T233119.000000000Z  489901.4  6277184.9         2.6 489901.4 6277184.4        1.8 489900.1 6277174.5        2.5  1.3 Z -1.192379e-03 -15525.863415 0.000008 2.345980e-04   -2.028870 23.0   -746.840799    330.899230    966.882966   1009.448875    810.492269    468.682499    207.380663   95.096267   45.490030  21.738166  11.565358   5.949901   3.254968   2.134416   1.331455   0.779681  0.336176  0.008434  0.177717  0.118834  0.084961  0.060463  0.018515
   9  2.0      8.0 20241126T233110.332045635Z 20241126T233119.000000000Z 1732663879.0 489900.9 6277180.6     2.1 20241126T233120.000000000Z  489901.7  6277186.0         2.6 489901.6 6277185.5        1.8 489900.3 6277175.6        2.5  1.1 X -1.312850e-03    205.651687 0.000013 2.108382e-04    1.487127 23.0   2201.827080   3147.546137   2575.162855   1617.768631    949.677727    403.731444    127.991941   48.294326   19.669290   8.502064   4.387603   2.149029   1.279171   0.933313   0.184878  -0.046698  0.042889 -0.075836  0.023191 -0.191195  0.088788  0.039295  0.003082
   9  2.0      8.0 20241126T233110.332045635Z 20241126T233119.000000000Z 1732663879.0 489900.9 6277180.6     2.1 20241126T233120.000000000Z  489901.7  6277186.0         2.6 489901.6 6277185.5        1.8 489900.3 6277175.6        2.5  1.2 Y -1.304271e-04   1162.380224 0.000012 6.637474e-05   -0.222476 23.0    403.359933    363.888460    202.820187     87.651115     30.502627      1.814152     -3.317264   -3.426498   -3.128339  -0.889780  -0.961398  -0.617669  -0.155334   0.258603  -0.176082  -0.000661  0.047635 -0.021656  0.128584 -0.090852  0.023823 -0.062573 -0.025415
   9  2.0      8.0 20241126T233110.332045635Z 20241126T233119.000000000Z 1732663879.0 489900.9 6277180.6     2.1 20241126T233120.000000000Z  489901.7  6277186.0         2.6 489901.6 6277185.5        1.8 489900.3 6277175.6        2.5  1.3 Z -1.247083e-03 -15181.147190 0.000008 2.433577e-04   -1.843137 23.0   -730.796136    376.617781   1018.170833   1050.473667    838.728954    482.645281    211.846831   96.649036   46.228512  22.015935  11.742376   6.187236   3.475463   2.258219   1.265382   0.625523  0.379296  0.165540  0.186453  0.027878  0.054130  0.073084 -0.003490
  10  2.0      9.0 20241126T233110.332045635Z 20241126T233120.000000000Z 1732663880.0 489901.1 6277181.7     2.1 20241126T233121.000000000Z  489901.9  6277187.1         2.6 489901.8 6277186.6        1.8 489900.5 6277176.8        2.4  1.1 X -8.448531e-04    -68.622648 0.000014 2.018846e-04    1.683434 23.0   2175.230268   3145.347826   2591.666478   1637.351201    964.301773    410.463093    130.644204   49.236283   19.781531   8.693963   4.710450   2.858222   1.120522   0.386463   0.088643  -0.192110  0.201946 -0.023651  0.097524  0.062635  0.106309  0.012642 -0.031133
  10  2.0      9.0 20241126T233110.332045635Z 20241126T233120.000000000Z 1732663880.0 489901.1 6277181.7     2.1 20241126T233121.000000000Z  489901.9  6277187.1         2.6 489901.8 6277186.6        1.8 489900.5 6277176.8        2.4  1.2 Y  1.921351e-04   1277.076697 0.000013 6.624439e-05    0.328765 23.0    441.725944    425.606821    255.549164    119.610547     47.147459      7.365389     -2.432445   -3.583723   -3.644231  -1.261925  -0.942510  -0.301453  -0.441360  -0.545535  -0.280141   0.097665  0.318984 -0.109377  0.195173  0.006144  0.049544 -0.002597 -0.021276
  10  2.0      9.0 20241126T233110.332045635Z 20241126T233120.000000000Z 1732663880.0 489901.1 6277181.7     2.1 20241126T233121.000000000Z  489901.9  6277187.1         2.6 489901.8 6277186.6        1.8 489900.5 6277176.8        2.4  1.3 Z -1.362266e-03 -15115.798651 0.000009 2.369809e-04   -1.665528 23.0   -792.126165    318.656117    989.033286   1043.156498    839.920165    484.489665    212.660328   96.411093   46.178766  21.937964  11.621121   5.972104   3.261420   1.969355   0.989216   0.568225  0.535026  0.167549  0.201834  0.170228  0.081560  0.076727 -0.008988
  11  2.0     10.0 20241126T233110.332045635Z 20241126T233121.000000000Z 1732663881.0 489901.3 6277182.8     2.1 20241126T233122.000000000Z  489902.0  6277188.3         2.5 489902.0 6277187.7        1.8 489900.6 6277177.9        2.4  1.1 X -7.845013e-04   -132.126994 0.000013 2.142113e-04    1.897363 23.0   2217.501529   3202.978300   2636.801851   1663.470105    977.876472    415.524096    132.079155   49.578011   19.725630   7.980000   4.504227   2.469437   0.739687   0.041669   0.145107   0.148377  0.083887  0.068402 -0.079211  0.157854 -0.010575  0.006343 -0.026913
  11  2.0     10.0 20241126T233110.332045635Z 20241126T233121.000000000Z 1732663881.0 489901.3 6277182.8     2.1 20241126T233122.000000000Z  489902.0  6277188.3         2.5 489902.0 6277187.7        1.8 489900.6 6277177.9        2.4  1.2 Y -1.138987e-04   1614.797548 0.000011 8.022021e-05    0.834776 23.0    353.241142    308.157565    162.575618     59.475109      9.657944     -9.945302     -8.352880   -6.229569   -4.944614  -2.074880  -0.970203  -0.436813  -0.681524  -0.764818  -0.253660   0.336031  0.317291 -0.162664  0.045524  0.021517 -0.021030  0.093891 -0.051864
  11  2.0     10.0 20241126T233110.332045635Z 20241126T233121.000000000Z 1732663881.0 489901.3 6277182.8     2.1 20241126T233122.000000000Z  489902.0  6277188.3         2.5 489902.0 6277187.7        1.8 489900.6 6277177.9        2.4  1.3 Z -1.411595e-03 -15442.286362 0.000010 2.454830e-04   -1.465388 23.0   -842.908781    284.785893    982.099127   1049.125001    847.662195    488.785479    213.501581   96.295460   45.932764  21.705141  11.494142   5.725258   2.968490   1.672017   0.852502   0.769040  0.584372  0.188661  0.046283  0.242107  0.006738  0.082219  0.017722
  12  2.0     11.0 20241126T233110.332045635Z 20241126T233122.000000000Z 1732663882.0 489901.4 6277184.1     2.1 20241126T233123.000000000Z  489902.1  6277189.5         2.6 489902.1 6277189.0        1.8 489900.8 6277179.1        2.4  1.1 X -6.304341e-04    344.308166 0.000012 2.270879e-04    2.128375 23.0   2286.986840   3274.388556   2678.529573   1678.558234    980.933334    414.285552    131.021010   49.479420   20.157342   8.473541   4.710955   2.333870   1.285124   0.660659   0.430893   0.280056 -0.249401  0.139783  0.177046  0.146665 -0.045393  0.018241 -0.046565
  12  2.0     11.0 20241126T233110.332045635Z 20241126T233122.000000000Z 1732663882.0 489901.4 6277184.1     2.1 20241126T233123.000000000Z  489902.1  6277189.5         2.6 489902.1 6277189.0        1.8 489900.8 6277179.1        2.4  1.2 Y -3.325319e-06   1610.249159 0.000008 7.906082e-05    1.253319 23.0     90.574268    -56.991024   -128.220417   -117.173391    -89.585567    -50.313061    -20.138032  -10.154668   -6.783983  -2.352940  -0.890706  -0.519397  -0.336976  -0.089888  -0.014082   0.248678 -0.224857 -0.165959  0.084410 -0.103549 -0.113667 -0.033732 -0.097189
  12  2.0     11.0 20241126T233110.332045635Z 20241126T233122.000000000Z 1732663882.0 489901.4 6277184.1     2.1 20241126T233123.000000000Z  489902.1  6277189.5         2.6 489902.1 6277189.0        1.8 489900.8 6277179.1        2.4  1.3 Z -1.449614e-03 -15875.216764 0.000008 2.614810e-04   -1.267716 23.0   -898.670481    248.462099    971.409995   1049.968546    850.206430    489.832927    212.716778   95.629252   45.561559  21.469050  11.610251   6.123790   3.393737   2.141120   1.296561   0.937504  0.293697  0.153997  0.237220  0.175316  0.031436  0.049679  0.005052
  13  2.0     12.0 20241126T233110.332045635Z 20241126T233123.000000000Z 1732663883.0 489901.6 6277185.2     2.1 20241126T233124.000000000Z  489902.2  6277190.7         2.6 489902.2 6277190.2        1.8 489901.0 6277180.3        2.4  1.1 X -7.345093e-04   -183.597059 0.000011 2.381162e-04    2.346773 23.0   2365.816258   3355.747487   2727.718072   1700.482530    989.530743    416.418119    132.043023   50.118914   20.618763   8.967569   4.943942   2.727526   1.356789   0.757836   0.312620  -0.081035 -0.098005  0.364868  0.137496  0.052503 -0.103658  0.002002 -0.010829
  13  2.0     12.0 20241126T233110.332045635Z 20241126T233123.000000000Z 1732663883.0 489901.6 6277185.2     2.1 20241126T233124.000000000Z  489902.2  6277190.7         2.6 489902.2 6277190.2        1.8 489901.0 6277180.3        2.4  1.2 Y  2.459916e-04   1643.196254 0.000009 1.006402e-04    1.652095 23.0    -52.161031   -265.011919   -296.988086   -221.221687   -149.362747    -74.766693    -28.038474  -13.178019   -7.875078  -2.515289  -0.988566  -0.270992  -0.424908  -0.123274  -0.275425  -0.056219 -0.153574  0.041590  0.105385 -0.028536 -0.167948 -0.084534 -0.029631
  13  2.0     12.0 20241126T233110.332045635Z 20241126T233123.000000000Z 1732663883.0 489901.6 6277185.2     2.1 20241126T233124.000000000Z  489902.2  6277190.7         2.6 489902.2 6277190.2        1.8 489901.0 6277180.3        2.4  1.3 Z -1.398510e-03 -16206.688124 0.000008 2.700575e-04   -1.068407 23.0   -927.934371    221.411825    955.232901   1041.464836    844.851181    486.511303    211.006329   95.123941   45.278741  21.539866  11.792710   6.262802   3.526497   2.182512   1.204727   0.612096  0.204294  0.333386  0.298612  0.080788 -0.035126  0.027719  0.011344
  14  2.0     13.0 20241126T233110.332045635Z 20241126T233124.000000000Z 1732663884.0 489901.7 6277186.3     2.1 20241126T233125.000000000Z  489902.5  6277191.8         2.5 489902.4 6277191.3        1.8 489901.1 6277181.4        2.4  1.1 X -1.410661e-03   -292.075641 0.000011 2.488459e-04    2.539731 23.0   2422.363830   3383.843881   2721.754353   1679.577083    968.438297    402.509800    126.322471   47.407483   19.474038   8.163282   4.188878   2.094606   1.166436   0.652932  -0.016333  -0.093321  0.329768  0.375132 -0.014098  0.064329 -0.069769  0.032258  0.039797
  14  2.0     13.0 20241126T233110.332045635Z 20241126T233124.000000000Z 1732663884.0 489901.7 6277186.3     2.1 20241126T233125.000000000Z  489902.5  6277191.8         2.5 489902.4 6277191.3        1.8 489901.1 6277181.4        2.4  1.2 Y  4.129618e-04   1351.073979 0.000008 1.122136e-04    1.815377 23.0    -63.820801   -251.042598   -272.086769   -196.727965   -129.499338    -63.769717    -23.625774  -11.166329   -6.441828  -1.948346  -1.228133  -0.243291  -0.170472   0.043795  -0.432453  -0.033381  0.149338 -0.000612 -0.133420  0.138503 -0.100203 -0.036131  0.085258
  14  2.0     13.0 20241126T233110.332045635Z 20241126T233124.000000000Z 1732663884.0 489901.7 6277186.3     2.1 20241126T233125.000000000Z  489902.5  6277191.8         2.5 489902.4 6277191.3        1.8 489901.1 6277181.4        2.4  1.3 Z -1.137028e-03 -16170.035162 0.000008 2.927219e-04   -0.867003 23.0   -857.117560    315.308351   1027.638791   1084.621745    868.570117    495.606474    214.003675   96.231626   45.626392  21.782429  11.757030   6.152388   3.447769   2.092161   1.020517   0.474835  0.467327  0.480242  0.135409  0.149252  0.018388  0.029496  0.054611
  15  2.0     14.0 20241126T233110.332045635Z 20241126T233125.000000000Z 1732663885.0 489902.0 6277187.5     2.0 20241126T233126.000000000Z  489902.8  6277192.9         2.5 489902.7 6277192.4        1.7 489901.3 6277182.6        2.4  1.1 X -1.169187e-03    423.091399 0.000011 2.612043e-04    2.741169 23.0   2383.550416   3332.247693   2682.285526   1652.816389    949.344845    392.317837    122.299537   45.885844   18.992712   7.731714   4.058700   1.636211   1.170822   0.877705   0.343001   0.051903  0.100166 -0.022238  0.124509  0.011957  0.038914  0.084608 -0.018989
  15  2.0     14.0 20241126T233110.332045635Z 20241126T233125.000000000Z 1732663885.0 489902.0 6277187.5     2.0 20241126T233126.000000000Z  489902.8  6277192.9         2.5 489902.7 6277192.4        1.7 489901.3 6277182.6        2.4  1.2 Y  3.625083e-04   1300.855498 0.000008 1.299318e-04    1.935318 23.0    -13.158885   -199.498510   -239.378717   -181.924946   -123.613260    -63.044003    -24.021049  -11.441369   -6.638432  -2.321901  -1.396631  -0.659218  -0.235394   0.216043  -0.021107   0.111814  0.158495 -0.127282 -0.007893 -0.002203  0.036507 -0.037483  0.102420
